FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150818;0000;66,3333;;;
150819;0000;59,8958;;;
150820;0000;55,7291;;;
150821;0000;47,0208;;;
150822;0000;21,6042;;;
150823;0000;43,75;;;
150824;0000;56,8095;;;
150825;0000;41,3809;;;
150826;0000;43,3125;;;
150827;0000;72,2291;;;
150828;0000;54,4166;;;
150829;0000;43,0833;;;
150830;0000;33,25;;;
150831;0000;49,7708;;;
150901;0000;53,7083;;;
150902;0000;51,5;;;
150903;0000;65,5833;;;
150904;0000;65,9583;;;
150905;0000;57,4166;;;
150906;0000;17,3125;;;
150907;0000;;;;
150908;0000;;;;
150909;0000;39,2708;;;
150910;0000;44,9166;;;
150911;0000;40,2916;;;
150912;0000;33,3333;;;
150913;0000;26,4375;;;
150914;0000;56,0416;;;
150915;0000;64,5;;;
150916;0000;40,2708;;;
150917;0000;32,2291;;;
150918;0000;23,8182;;;
150919;0000;39,5625;;;
150920;0000;49,9583;;;
150921;0000;;;;
150922;0000;31,9;;;
150923;0000;30,8125;;;
150924;0000;10,0417;;;
150925;0000;30,1667;;;
150926;0000;42,6041;;;
150927;0000;42,3043;;;
150928;0000;44,0833;;;
150929;0000;42,3333;;;
150930;0000;39,25;;;
151001;0000;17,413;;;
151002;0000;30,7292;;;
151003;0000;42,75;;;
151004;0000;20,75;;;
151005;0000;31,2083;;;
151006;0000;24,0833;;;
151007;0000;25,2292;;;
151008;0000;35,3958;;;
151009;0000;34,7291;;;
151010;0000;30,6458;;;
151011;0000;27,0625;;;
151012;0000;27,3261;;;
151013;0000;19,225;;;
151014;0000;11,125;;;
151015;0000;19,1042;;;
151016;0000;46,0555;;;
151017;0000;44,75;;;
151018;0000;32,25;;;
151019;0000;13;;;
151020;0000;23,8542;;;
151021;0000;38,5;;;
151022;0000;37,7916;;;
151023;0000;42,4375;;;
151024;0000;27,625;;;
151025;0000;20,0833;;;
151026;0000;33,875;;;
151027;0000;47,0208;;;
151028;0000;37,9166;;;
151029;0000;41,4791;;;
151030;0000;46,7291;;;
151031;0000;44,5833;;;
151101;0000;39,2083;;;
151102;0000;;;;
151103;0000;41,5625;;;
151104;0000;43,6666;;;
151105;0000;47,3125;;;
151106;0000;60,8541;;;
151107;0000;47,3125;;;
151108;0000;33,6875;;;
151109;0000;33,5208;;;
151110;0000;36,3958;;;
151111;0000;34,75;;;
151112;0000;22,8958;;;
151113;0000;36,1875;;;
151114;0000;38,25;;;
151115;0000;32,9375;;;
151116;0000;36,5833;;;
151117;0000;;;;
151118;0000;33,25;;;
151119;0000;28,0417;;;
151120;0000;38,125;;;
151121;0000;36,8333;;;
151122;0000;29,9167;;;
151123;0000;31,2292;;;
151124;0000;32,7916;;;
151125;0000;32,75;;;
151126;0000;33,5833;;;
151127;0000;;;;
151128;0000;;;;
151129;0000;;;;
151130;0000;;;;
151201;0000;53,0625;;;
151202;0000;50,0208;;;
151203;0000;52,7083;;;
151204;0000;53,25;;;
151205;0000;51,8958;;;
151206;0000;38,4791;;;
151207;0000;39,5952;;;
151208;0000;31,5;;;
151209;0000;59,0208;;;
151210;0000;56,0625;;;
151211;0000;64,9583;;;
151212;0000;57,25;;;
151213;0000;38,3333;;;
151214;0000;48,25;;;
151215;0000;49,75;;;
151216;0000;43,5208;;;
151217;0000;59,8333;;;
151218;0000;54,3125;;;
151219;0000;68,7708;;;
151220;0000;49,2083;;;
151221;0000;45,2609;;;
151222;0000;47,9583;;;
151223;0000;44,5;;;
151224;0000;56,0625;;;
151225;0000;44,1458;;;
151226;0000;51,2708;;;
151227;0000;50,4375;;;
151228;0000;58,625;;;
151229;0000;53,1666;;;
151230;0000;47,413;;;
151231;0000;44,7708;;;
160101;0000;44,5417;;;
160102;0000;37,6042;;;
160103;0000;40,0417;;;
160104;0000;51,7292;;;
160105;0000;70,2291;;;
160106;0000;74,6666;;;
160107;0000;53,8125;;;
160108;0000;45,2083;;;
160109;0000;41,9792;;;
160110;0000;35,9375;;;
160111;0000;47,0833;;;
160112;0000;42,3409;;;
160113;0000;58,1667;;;
160114;0000;65,6875;;;
160115;0000;62,625;;;
160116;0000;60,3958;;;
160117;0000;44,375;;;
160118;0000;66,0416;;;
160119;0000;75,0625;;;
160120;0000;75,1459;;;
160121;0000;59,7708;;;
160122;0000;57,1458;;;
160123;0000;41,2708;;;
160124;0000;;;;
160125;0000;46,3684;;;
160126;0000;;;;
160127;0000;47,8684;;;
160128;0000;47,3958;;;
160129;0000;48,1458;;;
160130;0000;37,4565;;;
160131;0000;36,0417;;;
160201;0000;54,2292;;;
160202;0000;50,2917;;;
160203;0000;64,2222;;;
160204;0000;54,525;;;
160205;0000;41,913;;;
160206;0000;42,9375;;;
160207;0000;38,1042;;;
160208;0000;46,7083;;;
160209;0000;;;;
160210;0000;;;;
160211;0000;;;;
160212;0000;;;;
160213;0000;;;;
160214;0000;;;;
160215;0000;;;;
160216;0000;;;;
160217;0000;49;;;
160218;0000;45,4167;;;
160219;0000;42,7727;;;
160220;0000;45,375;;;
160221;0000;37,625;;;
160222;0000;49,8125;;;
160223;0000;59,2917;;;
160224;0000;55,0625;;;
160225;0000;50,1875;;;
160226;0000;47,4792;;;
160227;0000;48,5417;;;
160228;0000;36,625;;;
160229;0000;48,1042;;;
160301;0000;59,8958;;;
160302;0000;62,2708;;;
160303;0000;79,625;;;
160304;0000;69,7291;;;
160305;0000;49,8958;;;
160306;0000;43,3043;;;
160307;0000;60,5833;;;
160308;0000;55,2917;;;
160309;0000;65,4783;;;
160310;0000;72,8636;;;
160311;0000;80,326;;;
160312;0000;55,7708;;;
160313;0000;51,3333;;;
160314;0000;83,8043;;;
160315;0000;73,7084;;;
160316;0000;76,9584;;;
160317;0000;65,826;;;
160318;0000;78,4584;;;
160319;0000;59,625;;;
160320;0000;51,6042;;;
160321;0000;80,4375;;;
160322;0000;70,8125;;;
160323;0000;94,8334;;;
160324;0000;82,0834;;;
160325;0000;50,413;;;
160326;0000;64,2709;;;
160327;0000;55,2083;;;
160328;0000;82,2084;;;
160329;0000;74,2273;;;
160330;0000;70,8864;;;
160331;0000;80,7954;;;
160401;0000;69,3959;;;
160402;0000;49,5909;;;
160403;0000;;;;
160404;0000;52,2727;;;
160405;0000;63,881;;;
160406;0000;34,1304;;;
160407;0000;49,2292;;;
160408;0000;47,9792;;;
160409;0000;41,8333;;;
160410;0000;35,8333;;;
160411;0000;65,0217;;;
160412;0000;39,9167;;;
160413;0000;36,913;;;
160414;0000;45,5208;;;
160415;0000;17,1956;;;
160416;0000;17,75;;;
160417;0000;;;;
160418;0000;;;;
160419;0000;33,4375;;;
160420;0000;48,625;;;
160421;0000;57,0208;;;
160422;0000;58,375;;;
160423;0000;23,4773;;;
160424;0000;8,47917;;;
160425;0000;25,7292;;;
160426;0000;37,2292;;;
160427;0000;55,4583;;;
160428;0000;72,9791;;;
160429;0000;75,6666;;;
160430;0000;55,5833;;;
160501;0000;41,8333;;;
160502;0000;38,9167;;;
160503;0000;54,0208;;;
160504;0000;59,1875;;;
160505;0000;52,4545;;;
160506;0000;61,3125;;;
160507;0000;46,875;;;
160508;0000;47,5417;;;
160509;0000;47,5208;;;
160510;0000;56,1875;;;
160511;0000;34,5652;;;
160512;0000;42,75;;;
160513;0000;61,1667;;;
160514;0000;30,5;;;
160515;0000;21,6458;;;
160516;0000;47,2083;;;
160517;0000;54,7174;;;
160518;0000;35,6458;;;
160519;0000;53,587;;;
160520;0000;50,1739;;;
160521;0000;25,0952;;;
160522;0000;20,8095;;;
160523;0000;44,7708;;;
160524;0000;61,9583;;;
160525;0000;47,25;;;
160526;0000;69,1;;;
160527;0000;79,3541;;;
160528;0000;82,9783;;;
160529;0000;28,75;;;
160530;0000;26,0217;;;
160531;0000;30,2292;;;
160601;0000;31,8696;;;
160602;0000;22,3125;;;
160603;0000;10,4167;;;
160604;0000;16,1875;;;
160605;0000;27,1875;;;
160606;0000;38,9375;;;
160607;0000;48,6458;;;
160608;0000;50,3333;;;
160609;0000;52,1875;;;
160610;0000;48,4167;;;
160611;0000;54,375;;;
160612;0000;28,6739;;;
160613;0000;62,7292;;;
160614;0000;76,9375;;;
160615;0000;55,8125;;;
160616;0000;49,6458;;;
160617;0000;49,2292;;;
160618;0000;53,1875;;;
160619;0000;53,6667;;;
160620;0000;63,8333;;;
160621;0000;50,9792;;;
160622;0000;60,9792;;;
160623;0000;59,0833;;;
160624;0000;62,9318;;;
160625;0000;59,9783;;;
160626;0000;41,0682;;;
160627;0000;22,625;;;
160628;0000;32,1591;;;
160629;0000;62,8125;;;
160630;0000;90,7174;;;
160701;0000;60,1667;;;
160702;0000;60,0417;;;
160703;0000;41,8542;;;
160704;0000;35,5652;;;
160705;0000;34,0555;;;
160706;0000;;;;
160707;0000;54,1667;;;
160708;0000;68,3334;;;
160709;0000;63,3542;;;
160710;0000;27,3542;;;
160711;0000;11,2826;;;
160712;0000;46,8333;;;
160713;0000;19,5;;;
160714;0000;20,7083;;;
160715;0000;41,375;;;
160716;0000;19,625;;;
160717;0000;26,6042;;;
160718;0000;43,5;;;
160719;0000;52,9167;;;
160720;0000;63,9792;;;
160721;0000;55,5625;;;
160722;0000;38,8958;;;
160723;0000;41,1458;;;
160724;0000;44,0417;;;
160725;0000;15,125;;;
160726;0000;45,0208;;;
160727;0000;50,7292;;;
160728;0000;48,5625;;;
160729;0000;48,5625;;;
160730;0000;47,3125;;;
160731;0000;31,5217;;;
160801;0000;40,2292;;;
160802;0000;52,4792;;;
160803;0000;69,6666;;;
160804;0000;61,3043;;;
160805;0000;52,7292;;;
160806;0000;63,7917;;;
160807;0000;49,5217;;;
160808;0000;54,3333;;;
160809;0000;57,7292;;;
160810;0000;62,1364;;;
160811;0000;73,7142;;;
160812;0000;87,9375;;;
160813;0000;66,1875;;;
160814;0000;55,375;;;
160815;0000;;;;
160816;0000;31,625;;;
160817;0000;;;;
160818;0000;39,75;;;
160819;0000;;;;
160820;0000;;;;
160821;0000;34,6667;;;
160822;0000;54,1458;;;
160823;0000;63,4375;;;
160824;0000;56,8125;;;
160825;0000;52,5417;;;
160826;0000;54,8542;;;
160827;0000;44,1042;;;
160828;0000;31,3125;;;
160829;0000;47,875;;;
160830;0000;60,7917;;;
160831;0000;46,2917;;;
160901;0000;41,9167;;;
160902;0000;46,6042;;;
160903;0000;45;;;
160904;0000;34,875;;;
160905;0000;45,1042;;;
160906;0000;55,875;;;
160907;0000;48,825;;;
160908;0000;60,2292;;;
160909;0000;63,7292;;;
160910;0000;55,8125;;;
160911;0000;37,3958;;;
160912;0000;30,8125;;;
160913;0000;46,5208;;;
160914;0000;56,1458;;;
160915;0000;89,4375;;;
160916;0000;79,9375;;;
160917;0000;41,587;;;
160918;0000;38;;;
160919;0000;30,9583;;;
160920;0000;50,5;;;
160921;0000;52,0417;;;
160922;0000;57,5208;;;
160923;0000;56,0625;;;
160924;0000;45,0833;;;
160925;0000;39,3913;;;
160926;0000;57,375;;;
160927;0000;61,6042;;;
160928;0000;58,0833;;;
160929;0000;21,625;;;
160930;0000;38;;;
161001;0000;39,5;;;
161002;0000;29,9167;;;
161003;0000;36,3542;;;
161004;0000;27,5;;;
161005;0000;39,0217;;;
161006;0000;50,3696;;;
161007;0000;43,8333;;;
161008;0000;36,7292;;;
161009;0000;33,6042;;;
161010;0000;28,4131;;;
161011;0000;43,2083;;;
161012;0000;77;;;
161013;0000;39,1667;;;
161014;0000;50,9583;;;
161015;0000;33,2708;;;
161016;0000;9,10417;;;
161017;0000;;;;
161018;0000;;;;
161019;0000;24,3542;;;
161020;0000;33,4167;;;
161021;0000;39,3125;;;
161022;0000;38,5;;;
161023;0000;23,4375;;;
161024;0000;23,6875;;;
161025;0000;27,75;;;
161026;0000;35,7292;;;
161027;0000;53,4167;;;
161028;0000;54,6458;;;
161029;0000;46,0625;;;
161030;0000;27,0208;;;
161031;0000;20,2917;;;
161101;0000;15,0417;;;
161102;0000;31,2708;;;
161103;0000;44,2083;;;
161104;0000;45,1458;;;
161105;0000;43,75;;;
161106;0000;29,5208;;;
161107;0000;42,375;;;
161108;0000;41;;;
161109;0000;47,3095;;;
161110;0000;53,1875;;;
161111;0000;55,6591;;;
161112;0000;58,5833;;;
161113;0000;43,8261;;;
161114;0000;42,625;;;
161115;0000;44,1667;;;
161116;0000;42,5625;;;
161117;0000;35,4783;;;
161118;0000;82,3959;;;
161119;0000;67,5834;;;
161120;0000;35,6458;;;
161121;0000;45,875;;;
161122;0000;;;;
161123;0000;;;;
161124;0000;;;;
161125;0000;35;;;
161126;0000;23,7917;;;
161127;0000;22,9348;;;
161128;0000;44,0227;;;
161129;0000;52,5417;;;
161130;0000;66,8541;;;
161201;0000;61,875;;;
161202;0000;58,875;;;
161203;0000;55,5208;;;
161204;0000;19,5417;;;
161205;0000;27,7708;;;
161206;0000;44,1667;;;
161207;0000;51,75;;;
161208;0000;45,7708;;;
161209;0000;14,5833;;;
161210;0000;22;;;
161211;0000;26,4546;;;
161212;0000;27,0833;;;
161213;0000;38,7292;;;
161214;0000;47,4167;;;
161215;0000;90,9791;;;
161216;0000;74,0209;;;
161217;0000;40,4375;;;
161218;0000;35,575;;;
161219;0000;44,3696;;;
161220;0000;74,4348;;;
161221;0000;69,1459;;;
161222;0000;66,0416;;;
161223;0000;61,75;;;
161224;0000;71,4546;;;
161225;0000;27,9131;;;
161226;0000;11,5625;;;
161227;0000;29,9318;;;
161228;0000;43,1875;;;
161229;0000;48,0417;;;
161230;0000;;;;
161231;0000;33,3889;;;
170101;0000;;;;
170102;0000;;;;
170103;0000;;;;
170104;0000;69,5208;;;
170105;0000;51,875;;;
170106;0000;54,3542;;;
170107;0000;48,2292;;;
170108;0000;35;;;
170109;0000;29,75;;;
170110;0000;40,9583;;;
170111;0000;47,875;;;
170112;0000;62,2708;;;
170113;0000;42,5435;;;
170114;0000;33,4348;;;
170115;0000;35,25;;;
170116;0000;61,0833;;;
170117;0000;52,8333;;;
170118;0000;59,6458;;;
170119;0000;103,688;;;
170120;0000;133,458;;;
170121;0000;108,667;;;
170122;0000;82,1957;;;
170123;0000;72,913;;;
170124;0000;88,6136;;;
170125;0000;76,4783;;;
170126;0000;81;;;
170127;0000;62,0833;;;
170128;0000;;;;
170129;0000;84,7045;;;
170130;0000;93,9545;;;
170131;0000;68,6458;;;
170201;0000;86,8958;;;
170202;0000;71,7917;;;
170203;0000;38,625;;;
170204;0000;25,1667;;;
170205;0000;25,875;;;
170206;0000;45,6042;;;
170207;0000;68,25;;;
170208;0000;45,3542;;;
170209;0000;50,7917;;;
170210;0000;46,3542;;;
170211;0000;39,5625;;;
170212;0000;36,3333;;;
170213;0000;48,4375;;;
170214;0000;53,4792;;;
170215;0000;48,7917;;;
170216;0000;47;;;
170217;0000;37,5833;;;
170218;0000;32,2619;;;
170219;0000;33,6042;;;
170220;0000;48,4583;;;
170221;0000;50,7083;;;
170222;0000;55,5;;;
170223;0000;54,3958;;;
170224;0000;49,4583;;;
170225;0000;43,2917;;;
170226;0000;30,5;;;
170227;0000;35,3542;;;
170228;0000;39;;;
170301;0000;37,9565;;;
170302;0000;31,5417;;;
170303;0000;46,4583;;;
170304;0000;33,8958;;;
170305;0000;33,1042;;;
170306;0000;56,6667;;;
170307;0000;55,4722;;;
170308;0000;67,2708;;;
170309;0000;43,9583;;;
170310;0000;58,4167;;;
170311;0000;52,9167;;;
170312;0000;35,6667;;;
170313;0000;80,125;;;
170314;0000;68,7917;;;
170315;0000;66,4583;;;
170316;0000;75,9167;;;
170317;0000;66,9583;;;
170318;0000;46,0417;;;
170319;0000;41,5208;;;
170320;0000;60,3421;;;
170321;0000;74,3542;;;
170322;0000;86,6875;;;
170323;0000;72,3542;;;
170324;0000;49,6042;;;
170325;0000;44,7708;;;
170326;0000;34,75;;;
170327;0000;69,1667;;;
170328;0000;67,1667;;;
170329;0000;59,6667;;;
170330;0000;62,5208;;;
170331;0000;63,0625;;;
170401;0000;43,5208;;;
170402;0000;33,5417;;;
170403;0000;70,1042;;;
170404;0000;59,1458;;;
170405;0000;67,1667;;;
170406;0000;73,5625;;;
170407;0000;41,1875;;;
170408;0000;21,8958;;;
170409;0000;23,087;;;
170410;0000;68,7083;;;
170411;0000;55,4792;;;
170412;0000;72,8333;;;
170413;0000;68,5625;;;
170414;0000;35,3958;;;
170415;0000;36,8125;;;
170416;0000;40,1957;;;
170417;0000;65,6875;;;
170418;0000;56,2708;;;
170419;0000;39,6667;;;
170420;0000;;;;
170421;0000;35,1458;;;
170422;0000;31,1667;;;
170423;0000;27,0476;;;
170424;0000;44,9167;;;
170425;0000;36,9167;;;
170426;0000;45,175;;;
170427;0000;50,0833;;;
170428;0000;52,4783;;;
170429;0000;42,9375;;;
170430;0000;37,9792;;;
170501;0000;48;;;
170502;0000;60;;;
170503;0000;68;;;
170504;0000;71;;;
170505;0000;79;;;
170506;0000;63;;;
170507;0000;38;;;
170508;0000;24;;;
170509;0000;53;;;
170510;0000;42;;;
170511;0000;13;;;
170512;0000;26;;;
170513;0000;25;;;
170514;0000;;;;
170515;0000;;;;
170516;0000;51;;;
170517;0000;48;;;
170518;0000;;;;
170519;0000;;;;
170520;0000;;;;
170521;0000;;;;
170522;0000;;;;
170523;0000;108;;;
170524;0000;69;;;
170525;0000;15;;;
170526;0000;36;;;
170527;0000;34;;;
170528;0000;;;;
170529;0000;;;;
170530;0000;;;;
170531;0000;54;;;
170601;0000;57;;;
170602;0000;60;;;
170603;0000;51;;;
170604;0000;40;;;
170605;0000;;77;;
170606;0000;48;;;
170607;0000;49;;;
170608;0000;31;;;
170609;0000;50;;;
170610;0000;41;;;
170611;0000;33;;;
170612;0000;52;;;
170613;0000;82;;;
170614;0000;56;;;
170615;0000;53;;;
170616;0000;16;;;
170617;0000;7;;;
170618;0000;22;;;
170619;0000;;;;
170620;0000;72;;;
170621;0000;82;;;
170622;0000;35;;;
170623;0000;36;;;
170624;0000;34;;;
170625;0000;24;;;
170626;0000;16;;;
170627;0000;29;;;
170628;0000;43;;;
170629;0000;47;;;
170630;0000;54;;;
170701;0000;36;;;
170702;0000;42;;;
170703;0000;44;;;
170704;0000;21;;;
170705;0000;56;;;
170706;0000;67;;;
170707;0000;49;;;
170708;0000;59;;;
170709;0000;53;;;
170710;0000;63;;;
170711;0000;49;;;
170712;0000;53;;;
170713;0000;34;;;
170714;0000;28;;;
170715;0000;;;;
170716;0000;;;;
170717;0000;;;;
170718;0000;;;;
170719;0000;52;;;
170720;0000;56;;;
170721;0000;63;;;
170722;0000;40;;;
170723;0000;38;;;
170724;0000;49;;;
170725;0000;56;;;
170726;0000;60;;;
170727;0000;71;;;
170728;0000;75;;;
170729;0000;65;;;
170730;0000;61;;;
170731;0000;69;;;
170801;0000;40;;;
170802;0000;42;;;
170803;0000;49;;;
170804;0000;88;;;
170805;0000;68;;;
170806;0000;57;;;
170807;0000;58;;;
170808;0000;66;;;
170809;0000;66;;;
170810;0000;17;;;
170811;0000;9;;;
170812;0000;;22;;
170813;0000;25;;;
170814;0000;35;;;
170815;0000;37;;;
170816;0000;54;;;
170817;0000;58;;;
170818;0000;54;;;
170819;0000;23;;;
170820;0000;25;;;
170821;0000;49;;;
170822;0000;47;;;
170823;0000;44;;;
170824;0000;38;;;
170825;0000;37;;;
170826;0000;43;;;
170827;0000;29;;;
170828;0000;26;;;
170829;0000;21;;;
170830;0000;58;;;
170831;0000;52;;;
170901;0000;52;;;
170902;0000;45;;;
170903;0000;21;;;
170904;0000;35;;;
170905;0000;53;;;
170906;0000;67;;;
170907;0000;64;;;
170908;0000;38;;;
170909;0000;50;;;
170910;0000;11;;;
170911;0000;;;;
170912;0000;49;;;
170913;0000;43;;;
170914;0000;58;;;
170915;0000;56;;;
170916;0000;30;;;
170917;0000;47;;;
170918;0000;62;;;
170919;0000;24;;;
170920;0000;34;;;
170921;0000;45;;;
170922;0000;52;;;
170923;0000;41;;;
170924;0000;41;;;
170925;0000;52;;;
170926;0000;77;;;
170927;0000;88;;;
170928;0000;90;;;
170929;0000;81;;;
170930;0000;32;;;
171001;0000;15;;;
171002;0000;41;;;
171003;0000;31;;;
171004;0000;34;;;
171005;0000;16;;;
171006;0000;42;;;
171007;0000;32;;;
171008;0000;22;;;
171009;0000;28;;;
171010;0000;26;;;
171011;0000;29;;;
171012;0000;27;;;
171013;0000;39;;;
171014;0000;43;;;
171015;0000;40;;;
171016;0000;46;;;
171017;0000;52;;;
171018;0000;56;;;
171019;0000;51;;;
171020;0000;65;;;
171021;0000;51;;;
171022;0000;34;;;
171023;0000;37;;;
171024;0000;37;;;
171025;0000;46;;;
171026;0000;48;;;
171027;0000;42;;;
171028;0000;27;;;
171029;0000;19;;;
171030;0000;36;;;
171031;0000;41;;;
171101;0000;31;;;
171102;0000;31;;;
171103;0000;39;;;
171104;0000;40;;;
171105;0000;32;;;
171106;0000;36;;;
171107;0000;47;;;
171108;0000;38;;;
171109;0000;32;;;
171110;0000;41;;;
171111;0000;46;;;
171112;0000;46;;;
171113;0000;54;;;
171114;0000;51;;;
171115;0000;30;;;
171116;0000;43;;;
171117;0000;40;;;
171118;0000;38;;;
171119;0000;30;;;
171120;0000;34;;;
171121;0000;44;;;
171122;0000;51;;;
171123;0000;46;;;
171124;0000;41;;;
171125;0000;45;;;
171126;0000;43;;;
171127;0000;49;;;
171128;0000;56;;;
171129;0000;55;;;
171130;0000;53;;;
