FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150821;0000;0,21433;;;
150822;0000;0,62613;;;
150823;0000;0,736179;;;
150824;0000;0,954678;;;
150825;0000;0,157168;;;
150826;0000;0,829644;;;
150827;0000;0,76215;;;
150828;0000;1,06474;;;
150829;0000;1,64215;;;
150830;0000;;;;
150831;0000;0,683399;;;
150901;0000;0,563273;;;
150902;0000;0,765783;;;
150903;0000;;;;
150904;0000;;;;
150905;0000;0,74882;;;
150906;0000;0,236123;;;
150907;0000;0,242442;;;
150908;0000;0,397955;;;
150909;0000;0,545442;;;
150910;0000;0,307303;;;
150911;0000;0,58991;;;
150912;0000;0,852904;;;
150913;0000;;;;
150914;0000;0,464236;;;
150915;0000;0,360041;;;
150916;0000;0,456896;;;
150917;0000;0,390297;;;
150918;0000;0,39986;;;
150919;0000;0,896901;;;
150920;0000;;;;
150921;0000;0,267117;;;
150922;0000;0,281762;;;
150923;0000;0,322776;;;
150924;0000;0,436844;;;
150925;0000;0,709056;;;
150926;0000;0,45285;;;
150927;0000;0,368076;;;
150928;0000;0,448183;;;
150929;0000;0,571676;;;
150930;0000;0,296321;;;
151001;0000;0,163675;;;
151002;0000;0,407019;;;
151003;0000;0,298811;;;
151004;0000;0,210636;;;
151005;0000;0,232713;;;
151006;0000;0,194969;;;
151007;0000;0,201849;;;
151008;0000;0,373077;;;
151009;0000;0,442773;;;
151010;0000;0,500354;;;
151011;0000;0,461138;;;
151012;0000;0,301924;;;
151013;0000;0,329737;;;
151014;0000;0,194472;;;
151015;0000;0,228125;;;
151016;0000;0,72708;;;
151017;0000;;;;
151018;0000;;;;
151019;0000;0,415963;;;
151020;0000;0,363915;;;
151021;0000;0,282429;;;
151022;0000;0,431419;;;
151023;0000;0,335379;;;
151024;0000;0,242017;;;
151025;0000;0,23271;;;
151026;0000;0,206453;;;
151027;0000;0,215311;;;
151028;0000;0,265849;;;
151029;0000;0,196883;;;
151030;0000;0,237989;;;
151031;0000;0,192091;;;
151101;0000;0,253119;;;
151102;0000;0,233907;;;
151103;0000;0,166342;;;
151104;0000;0,262583;;;
151105;0000;0,245094;;;
151106;0000;0,214624;;;
151107;0000;0,243974;;;
151108;0000;0,153836;;;
151109;0000;0,156049;;;
151110;0000;0,175;;;
151111;0000;0,115294;;;
151112;0000;0,27079;;;
151113;0000;0,353503;;;
151114;0000;0,231868;;;
151115;0000;0,156615;;;
151116;0000;0,148094;;;
151117;0000;0,240682;;;
151118;0000;0,179021;;;
151119;0000;0,211402;;;
151120;0000;0,299488;;;
151121;0000;0,142006;;;
151122;0000;0,128352;;;
151123;0000;0,12738;;;
151124;0000;0,136849;;;
151125;0000;0,203715;;;
151126;0000;0,209063;;;
151127;0000;0,214481;;;
151128;0000;0,180806;;;
151129;0000;0,25071;;;
151130;0000;0,13771;;;
151201;0000;0,244186;;;
151202;0000;0,158891;;;
151203;0000;0,168031;;;
151204;0000;0,206603;;;
151205;0000;0,156331;;;
151206;0000;0,157368;;;
151207;0000;0,167235;;;
151208;0000;0,113065;;;
151209;0000;0,148762;;;
151210;0000;0,253677;;;
151211;0000;0,278659;;;
151212;0000;0,147079;;;
151213;0000;0,110413;;;
151214;0000;0,179189;;;
151215;0000;0,176489;;;
151216;0000;0,195438;;;
151217;0000;0,153521;;;
151218;0000;0,224253;;;
151219;0000;0,249175;;;
151220;0000;0,198845;;;
151221;0000;0,257979;;;
151222;0000;0,167087;;;
151223;0000;0,201384;;;
151224;0000;0,233102;;;
151225;0000;0,171416;;;
151226;0000;0,152567;;;
151227;0000;0,159085;;;
151228;0000;0,169875;;;
151229;0000;0,384101;;;
151230;0000;0,153794;;;
151231;0000;;;;
160101;0000;;;;
160102;0000;;;;
160103;0000;;;;
160104;0000;;;;
160105;0000;;;;
160106;0000;;;;
160107;0000;;;;
160108;0000;;;;
160109;0000;0,102292;;;
160110;0000;0,100278;;;
160111;0000;0,100972;;;
160112;0000;0,100531;;;
160113;0000;0,143584;;;
160114;0000;0,1;;;
160115;0000;0,145073;;;
160116;0000;0,126273;;;
160117;0000;0,142477;;;
160118;0000;0,199861;;;
160119;0000;0,107222;;;
160120;0000;0,106389;;;
160121;0000;0,1;;;
160122;0000;0,105533;;;
160123;0000;0,1;;;
160124;0000;0,102102;;;
160125;0000;0,100695;;;
160126;0000;0,104584;;;
160127;0000;0,127709;;;
160128;0000;0,103472;;;
160129;0000;0,10125;;;
160130;0000;0,116898;;;
160131;0000;0,10588;;;
160201;0000;0,101528;;;
160202;0000;0,100139;;;
160203;0000;0,100695;;;
160204;0000;0,101111;;;
160205;0000;0,1;;;
160206;0000;0,1;;;
160207;0000;;;;
160208;0000;0,100695;;;
160209;0000;0,127292;;;
160210;0000;0,101042;;;
160211;0000;0,100193;;;
160212;0000;0,102778;;;
160213;0000;0,113056;;;
160214;0000;0,112454;;;
160215;0000;0,141528;;;
160216;0000;0,101042;;;
160217;0000;0,103889;;;
160218;0000;0,100139;;;
160219;0000;0,120695;;;
160220;0000;0,187367;;;
160221;0000;0,116366;;;
160222;0000;0,108681;;;
160223;0000;0,170069;;;
160224;0000;0,196875;;;
160225;0000;0,179769;;;
160226;0000;0,106181;;;
160227;0000;0,233843;;;
160228;0000;0,245857;;;
160229;0000;;;;
160301;0000;;;;
160302;0000;0,182389;;;
160303;0000;0,193194;;;
160304;0000;0,207292;;;
160305;0000;0,152014;;;
160306;0000;0,104486;;;
160307;0000;0,124583;;;
160308;0000;0,198472;;;
160309;0000;0,250556;;;
160310;0000;0,235809;;;
160311;0000;0,213542;;;
160312;0000;0,174028;;;
160313;0000;0,167722;;;
160314;0000;0,225764;;;
160315;0000;0,199792;;;
160316;0000;0,197083;;;
160317;0000;0,135972;;;
160318;0000;0,272014;;;
160319;0000;0,196181;;;
160320;0000;0,128583;;;
160321;0000;0,216181;;;
160322;0000;0,332732;;;
160323;0000;0,123833;;;
160324;0000;0,2585;;;
160325;0000;0,261222;;;
160326;0000;0,20037;;;
160327;0000;0,194491;;;
160328;0000;0,192569;;;
160329;0000;0,159954;;;
160330;0000;0,175694;;;
160331;0000;0,317014;;;
160401;0000;0,183681;;;
160402;0000;0,265486;;;
160403;0000;0,130972;;;
160404;0000;0,192222;;;
160405;0000;1,06681;;;
160406;0000;0,421875;;;
160407;0000;0,50764;;;
160408;0000;;;;
160409;0000;0,189849;;;
160410;0000;0,671088;;;
160411;0000;0,840711;;;
160412;0000;0,431364;;;
160413;0000;0,776483;;;
160414;0000;0,657061;;;
160415;0000;0,319643;;;
160416;0000;0,712481;;;
160417;0000;0,227384;;;
160418;0000;0,199028;;;
160419;0000;0,743073;;;
160420;0000;;;;
160421;0000;;;;
160422;0000;;;;
160423;0000;0,179375;;;
160424;0000;0,145972;;;
160425;0000;0,699167;;;
160426;0000;1,50063;;;
160427;0000;1,01688;;;
160428;0000;0,655626;;;
160429;0000;1,28118;;;
160430;0000;;;;
160501;0000;;;;
160502;0000;0,810304;;;
160503;0000;0,731807;;;
160504;0000;;;;
160505;0000;0,187576;;;
160506;0000;0,960834;;;
160507;0000;;;;
160508;0000;0,461667;;;
160509;0000;0,48;;;
160510;0000;0,718265;;;
160511;0000;0,781819;;;
160512;0000;1,31023;;;
160513;0000;1,16348;;;
160514;0000;;;;
160515;0000;0,82039;;;
160516;0000;;;;
160517;0000;0,382046;;;
160518;0000;0,443125;;;
160519;0000;1,13278;;;
160520;0000;;;;
160521;0000;0,883333;;;
160522;0000;;;;
160523;0000;;;;
160524;0000;;;;
160525;0000;;;;
160526;0000;1,084;;;
160527;0000;0,450209;;;
160528;0000;0,536252;;;
160529;0000;0,25125;;;
160530;0000;0,280487;;;
160531;0000;0,322014;;;
160601;0000;0,650973;;;
160602;0000;0,630071;;;
160603;0000;0,835265;;;
160604;0000;0,326389;;;
160605;0000;0,487431;;;
160606;0000;1,12181;;;
160607;0000;1,91884;;;
160608;0000;;;;
160609;0000;2,11167;;;
160610;0000;;;;
160611;0000;;;;
160612;0000;;;;
160613;0000;0,781213;;;
160614;0000;1,01892;;;
160615;0000;1,26785;;;
160616;0000;2,16577;;;
160617;0000;;;;
160618;0000;;;;
160619;0000;;;;
160620;0000;1,20046;;;
160621;0000;;;;
160622;0000;;;;
160623;0000;;;;
160624;0000;1,32318;;;
160625;0000;;;;
160626;0000;;;;
160627;0000;;;;
160628;0000;;;;
160629;0000;0,519092;;;
160630;0000;1,18035;;;
160701;0000;1,11834;;;
160702;0000;;;;
160703;0000;0,595551;;;
160704;0000;1,47929;;;
160705;0000;;;;
160706;0000;2,623;;;
160707;0000;;;;
160708;0000;0,865464;;;
160709;0000;1,74898;;;
160710;0000;;;;
160711;0000;0,755986;;;
160712;0000;0,89844;;;
160713;0000;0,313486;;;
160714;0000;0,501529;;;
160715;0000;1,82938;;;
160716;0000;;;;
160717;0000;;;;
160718;0000;1,91288;;;
160719;0000;1,73395;;;
160720;0000;0,916432;;;
160721;0000;1,79868;;;
160722;0000;1,48042;;;
160723;0000;1,46701;;;
160724;0000;;;;
160725;0000;0,345228;;;
160726;0000;1,40202;;;
160727;0000;1,39574;;;
160728;0000;1,16361;;;
160729;0000;1,07195;;;
160730;0000;0,794862;;;
160731;0000;0,741501;;;
160801;0000;2,06459;;;
160802;0000;;;;
160803;0000;1,13796;;;
160804;0000;0,81761;;;
160805;0000;0,692085;;;
160806;0000;0,857501;;;
160807;0000;0,92264;;;
160808;0000;1,21236;;;
160809;0000;1,79716;;;
160810;0000;;;;
160811;0000;0,706366;;;
160812;0000;0,770417;;;
160813;0000;0,596043;;;
160814;0000;0,906251;;;
160815;0000;0,519932;;;
160816;0000;0,235139;;;
160817;0000;0,244445;;;
160818;0000;0,524388;;;
160819;0000;0,473542;;;
160820;0000;0,786964;;;
160821;0000;1,20514;;;
160822;0000;0,981458;;;
160823;0000;0,175903;;;
160824;0000;0,225167;;;
160825;0000;0,665626;;;
160826;0000;0,46768;;;
160827;0000;0,284653;;;
160828;0000;0,242208;;;
160829;0000;0,689931;;;
160830;0000;0,475763;;;
160831;0000;0,179375;;;
160901;0000;0,327291;;;
160902;0000;0,447222;;;
160903;0000;0,620417;;;
160904;0000;0,66632;;;
160905;0000;0,884306;;;
160906;0000;1,30826;;;
160907;0000;1,29483;;;
160908;0000;0,535459;;;
160909;0000;1,21565;;;
160910;0000;1,46275;;;
160911;0000;0,217121;;;
160912;0000;0,246111;;;
160913;0000;1,13829;;;
160914;0000;;;;
160915;0000;0,386304;;;
160916;0000;0,514954;;;
160917;0000;0,754194;;;
160918;0000;;;;
160919;0000;;;;
160920;0000;0,410228;;;
160921;0000;0,403704;;;
160922;0000;0,892918;;;
160923;0000;;;;
160924;0000;;;;
160925;0000;;;;
160926;0000;;;;
160927;0000;;;;
160928;0000;;;;
160929;0000;;;;
160930;0000;;;;
161001;0000;;;;
161002;0000;;;;
161003;0000;;;;
161004;0000;;;;
161005;0000;;;;
161006;0000;;;;
161007;0000;;;;
161008;0000;;;;
161009;0000;;;;
161010;0000;;;;
161011;0000;;;;
161012;0000;;;;
161013;0000;;;;
161014;0000;;;;
161015;0000;;;;
161016;0000;;;;
161017;0000;;;;
161018;0000;;;;
161019;0000;;;;
161020;0000;;;;
161021;0000;;;;
161022;0000;;;;
161023;0000;;;;
161024;0000;;;;
161025;0000;;;;
161026;0000;;;;
161027;0000;;;;
161028;0000;;;;
161029;0000;;;;
161030;0000;;;;
161031;0000;;;;
161101;0000;0,1;;;
161102;0000;0,1;;;
161103;0000;0,234584;;;
161104;0000;0,110347;;;
161105;0000;0,1;;;
161106;0000;0,1;;;
161107;0000;;0,1;;
161108;0000;;;;
161109;0000;;0,1;;
161110;0000;;0,101032;;
161111;0000;0,131285;;;
161112;0000;0,127778;;;
161113;0000;0,101019;;;
161114;0000;0,192573;;;
161115;0000;0,125313;;;
161116;0000;0,158299;;;
161117;0000;0,177072;;;
161118;0000;0,32426;;;
161119;0000;0,112681;;;
161120;0000;0,104861;;;
161121;0000;0,100174;;;
161122;0000;0,130313;;;
161123;0000;0,101632;;;
161124;0000;0,142882;;;
161125;0000;0,103831;;;
161126;0000;0,122947;;;
161127;0000;0,103877;;;
161128;0000;0,192851;;;
161129;0000;0,316991;;;
161130;0000;0,129572;;;
161201;0000;0,135139;;;
161202;0000;0,123935;;;
161203;0000;0,118611;;;
161204;0000;0,100868;;;
161205;0000;0,106354;;;
161206;0000;0,108819;;;
161207;0000;0,131088;;;
161208;0000;0,108021;;;
161209;0000;0,222604;;;
161210;0000;0,222142;;;
161211;0000;0,148574;;;
161212;0000;0,111979;;;
161213;0000;0,178785;;;
161214;0000;0,240255;;;
161215;0000;0,352015;;;
161216;0000;0,136088;;;
161217;0000;0,102396;;;
161218;0000;0,172593;;;
161219;0000;0,201933;;;
161220;0000;0,183438;;;
161221;0000;0,12691;;;
161222;0000;0,14651;;;
161223;0000;0,268334;;;
161224;0000;0,328172;;;
161225;0000;0,102558;;;
161226;0000;0,110035;;;
161227;0000;0,141654;;;
161228;0000;0,165417;;;
161229;0000;0,103032;;;
161230;0000;0,10169;;;
161231;0000;0,144722;;;
170101;0000;0,215799;;;
170102;0000;0,136181;;;
170103;0000;0,187049;;;
170104;0000;0,104653;;;
170105;0000;0,114312;;;
170106;0000;0,122014;;;
170107;0000;0,129653;;;
170108;0000;0,110949;;;
170109;0000;0,100174;;;
170110;0000;0,10875;;;
170111;0000;0,106111;;;
170112;0000;0,166956;;;
170113;0000;0,176586;;;
170114;0000;0,135555;;;
170115;0000;0,12235;;;
170116;0000;0,134514;;;
170117;0000;0,189266;;;
170118;0000;0,186528;;;
170119;0000;0,394375;;;
170120;0000;0,395197;;;
170121;0000;0,229491;;;
170122;0000;0,144572;;;
170123;0000;0,256389;;;
170124;0000;0,254815;;;
170125;0000;0,211563;;;
170126;0000;0,335486;;;
170127;0000;0,148215;;;
170128;0000;0,307234;;;
170129;0000;0,299861;;;
170130;0000;0,257836;;;
170131;0000;0,164028;;;
170201;0000;0,415093;;;
170202;0000;0,258461;;;
170203;0000;0,10309;;;
170204;0000;0,123657;;;
170205;0000;0,223773;;;
170206;0000;0,185197;;;
170207;0000;0,16353;;;
170208;0000;0,103958;;;
170209;0000;0,138102;;;
170210;0000;0,207049;;;
170211;0000;0,229907;;;
170212;0000;0,169178;;;
170213;0000;0,190671;;;
170214;0000;0,158993;;;
170215;0000;0,138831;;;
170216;0000;0,137396;;;
170217;0000;0,154907;;;
170218;0000;0,109595;;;
170219;0000;0,239745;;;
170220;0000;0,251412;;;
170221;0000;0,259989;;;
170222;0000;0,299201;;;
170223;0000;0,209062;;;
170224;0000;0,189016;;;
170225;0000;0,185312;;;
170226;0000;0,163738;;;
170227;0000;0,143438;;;
170228;0000;0,148148;;;
170301;0000;0,161157;;;
170302;0000;0,144606;;;
170303;0000;0,138148;;;
170304;0000;0,153958;;;
170305;0000;0,367292;;;
170306;0000;0,344491;;;
170307;0000;0,394134;;;
170308;0000;0,252125;;;
170309;0000;0,149375;;;
170310;0000;0,263565;;;
170311;0000;0,278785;;;
170312;0000;0,624572;;;
170313;0000;0,584098;;;
170314;0000;0,116375;;;
170315;0000;0,243039;;;
170316;0000;0,337349;;;
170317;0000;0,32331;;;
170318;0000;0,355556;;;
170319;0000;0,172789;;;
170320;0000;0,335116;;;
170321;0000;0,342963;;;
170322;0000;0,33338;;;
170323;0000;0,339167;;;
170324;0000;0,206852;;;
170325;0000;0,168704;;;
170326;0000;0,264977;;;
170327;0000;0,426239;;;
170328;0000;0,319352;;;
170329;0000;0,158056;;;
170330;0000;0,27853;;;
170331;0000;0,310787;;;
170401;0000;0,233692;;;
170402;0000;0,487037;;;
170403;0000;0,450613;;;
170404;0000;0,270996;;;
170405;0000;0,473623;;;
170406;0000;0,494919;;;
170407;0000;0,136805;;;
170408;0000;0,209167;;;
170409;0000;0,571725;;;
170410;0000;0,971713;;;
170411;0000;1,1;;;
170412;0000;0,555093;;;
170413;0000;0,252708;;;
170414;0000;0,261574;;;
170415;0000;0,407963;;;
170416;0000;0,578066;;;
170417;0000;0,427002;;;
170418;0000;0,23206;;;
170419;0000;0,25537;;;
170420;0000;0,520591;;;
170421;0000;0,433843;;;
170422;0000;0,519838;;;
170423;0000;0,617003;;;
170424;0000;0,543681;;;
170425;0000;0,378935;;;
170426;0000;1,09067;;;
170427;0000;1,68882;;;
170428;0000;1,87458;;;
170429;0000;2,31104;;;
170430;0000;1,88974;;;
170501;0000;0,42;;;
170502;0000;0,97;;;
170503;0000;1,42;;;
170504;0000;1,58;;;
170505;0000;0,8;;;
170506;0000;1,04;;;
170507;0000;1,49;;;
170508;0000;0,44;;;
170509;0000;1,47;;;
170510;0000;1,03;;;
170511;0000;0,48;;;
170512;0000;0,88;;;
170513;0000;1,06;;;
170514;0000;1,59;;;
170515;0000;1,46;;;
170516;0000;0,58;;;
170517;0000;0,65;;;
170518;0000;0,39;;;
170519;0000;1,65;;;
170520;0000;2,63;;;
170521;0000;2,61;;;
170522;0000;1,93;;;
170523;0000;0,87;;;
170524;0000;1,02;;;
170525;0000;1,03;;;
170526;0000;1,59;;;
170527;0000;1,7;;;
170528;0000;2,08;;;
170529;0000;1,23;;;
170530;0000;1,35;;;
170531;0000;2,24;;;
170601;0000;2,47;;;
170602;0000;1,97;;;
170603;0000;0,99;;;
170604;0000;2,11;;;
170605;0000;2,68;;;
170606;0000;3,05;;;
170607;0000;2,19;;;
170608;0000;0,71;;;
170609;0000;2,48;;;
170610;0000;3,29;;;
170611;0000;2,4;;;
170612;0000;2,11;;;
170613;0000;0,94;;;
170614;0000;;;;
170615;0000;;;;
170616;0000;0,72;;;
170617;0000;0,59;;;
170618;0000;2,31;;;
170619;0000;2,36;;;
170620;0000;2,6;;;
170621;0000;1,69;;;
170622;0000;1,01;;;
170623;0000;1,55;;;
170624;0000;2,14;;;
170625;0000;1;;;
170626;0000;0,64;;;
170627;0000;1,84;;;
170628;0000;2,67;;;
170629;0000;2,74;;;
170630;0000;2,85;;;
170701;0000;3,76;;;
170702;0000;2,94;;;
170703;0000;0,73;;;
170704;0000;1,1;;;
170705;0000;2,04;;;
170706;0000;2,14;;;
170707;0000;2,6;;;
170708;0000;3,78;;;
170709;0000;1,96;;;
170710;0000;2,19;;;
170711;0000;2,94;;;
170712;0000;1,15;;;
170713;0000;1,16;;;
170714;0000;0,7;;;
170715;0000;0,52;;;
170716;0000;0,84;;;
170717;0000;2,16;;;
170718;0000;2,96;;;
170719;0000;3,45;;;
170720;0000;3,79;;;
170721;0000;2,31;;;
170722;0000;0,78;;;
170723;0000;1,33;;;
170724;0000;1,45;;;
170725;0000;2,07;;;
170726;0000;1,9;;;
170727;0000;1,71;;;
170728;0000;1,56;;;
170729;0000;2,2;;;
170730;0000;1,49;;;
170731;0000;1,96;;;
170801;0000;0,88;;;
170802;0000;2,13;;;
170803;0000;2,28;;;
170804;0000;0,46;;;
170805;0000;1,11;;;
170806;0000;2,36;;;
170807;0000;1,04;;;
170808;0000;1,17;;;
170809;0000;0,85;;;
170810;0000;0,45;;;
170811;0000;0,68;;;
170812;0000;1,09;;;
170813;0000;1,17;;;
170814;0000;0,89;;;
170815;0000;1,33;;;
170816;0000;1,35;;;
170817;0000;1,34;;;
170818;0000;0,58;;;
170819;0000;1,47;;;
170820;0000;2,46;;;
170821;0000;1,83;;;
170822;0000;1,14;;;
170823;0000;0,46;;;
170824;0000;0,27;;;
170825;0000;0,58;;;
170826;0000;1,11;;;
170827;0000;0,89;;;
170828;0000;0,99;;;
170829;0000;0,63;;;
170830;0000;1,14;;;
170831;0000;0,97;;;
170901;0000;0,55;;;
170902;0000;0,61;;;
170903;0000;0,35;;;
170904;0000;0,83;;;
170905;0000;0,79;;;
170906;0000;1;;;
170907;0000;0,95;;;
170908;0000;0,43;;;
170909;0000;0,85;;;
170910;0000;0,67;;;
170911;0000;1,24;;;
170912;0000;1,1;;;
170913;0000;0,39;;;
170914;0000;0,44;;;
170915;0000;0,95;;;
170916;0000;1,72;;;
170917;0000;1,24;;;
170918;0000;0,54;;;
170919;0000;0,34;;;
170920;0000;0,4;;;
170921;0000;0,6;;;
170922;0000;0,83;;;
170923;0000;1,03;;;
170924;0000;0,43;;;
170925;0000;0,62;;;
170926;0000;0,79;;;
170927;0000;0,79;;;
170928;0000;0,48;;;
170929;0000;0,56;;;
170930;0000;0,45;;;
171001;0000;0,36;;;
171002;0000;0,72;;;
171003;0000;0,71;;;
171004;0000;0,41;;;
171005;0000;0,32;;;
171006;0000;0,63;;;
171007;0000;0,48;;;
171008;0000;0,25;;;
171009;0000;0,28;;;
171010;0000;0,25;;;
171011;0000;0,23;;;
171012;0000;0,22;;;
171013;0000;0,6;;;
171014;0000;0,65;;;
171015;0000;0,61;;;
171016;0000;0,26;;;
171017;0000;0,36;;;
171018;0000;0,31;;;
171019;0000;0,38;;;
171020;0000;0,41;;;
171021;0000;0,69;;;
171022;0000;0,85;;;
171023;0000;0,42;;;
171024;0000;0,44;;;
171025;0000;0,47;;;
171026;0000;0,3;;;
171027;0000;0,34;;;
171028;0000;0,29;;;
171029;0000;0,18;;;
171030;0000;0,3;;;
171031;0000;0,33;;;
171101;0000;0,33;;;
171102;0000;0,29;;;
171103;0000;0,38;;;
171104;0000;0,49;;;
171105;0000;0,48;;;
171106;0000;0,37;;;
171107;0000;0,44;;;
171108;0000;0,27;;;
171109;0000;0,37;;;
171110;0000;0,44;;;
